date,Electricity,PV,Cooling,Heat,Temperature,Dew Point,Humidity,GHI
2018-01-13 07:00:00,21693.21,7.37,2531.87,8.49,47.0,44.0,90.0,6.0
2018-01-13 08:00:00,21444.19,328.47,2516.84,8.36,49.0,43.0,80.0,151.0
2018-01-13 09:00:00,22387.88,1997.76,3115.8,7.65,53.0,41.0,64.0,338.0
2018-01-13 10:00:00,22752.54,3501.55,4005.97,7.345,60.0,37.0,42.0,494.0
2018-01-13 11:00:00,23545.12,4686.57,4911.14,7.32,69.0,27.0,21.0,597.0
2018-01-13 12:00:00,25102.81,5197.365,5665.39,7.04,72.0,25.0,17.0,633.0
2018-01-13 13:00:00,25129.8,5187.77,6184.19,7.12,74.0,24.0,16.0,607.0
2018-01-13 14:00:00,25127.15,4527.24,6214.96,6.91,76.0,23.0,14.0,516.0
2018-01-13 15:00:00,25382.03,3809.085,6405.48,6.73,77.0,23.0,13.0,371.0
2018-01-13 16:00:00,25330.19,1838.432,6371.06,6.75,78.0,23.0,13.0,189.0
2018-01-13 17:00:00,25071.1,137.15,5958.56,6.715,77.0,23.0,13.0,20.0
2018-01-13 18:00:00,24667.31,18.73,5343.5,7.56,74.0,25.0,16.0,0.0
2018-01-13 19:00:00,23630.79,2.7,4843.17,7.59,73.0,26.0,17.0,0.0
2018-01-13 20:00:00,23128.98,2.04,4488.42,7.55,62.0,37.0,39.0,0.0
2018-01-13 21:00:00,22326.68,1.6,4087.06,7.5,63.0,33.0,33.0,0.0
2018-01-13 22:00:00,21500.275,1.35,3666.98,7.44,62.0,33.0,34.0,0.0
2018-01-13 23:00:00,20841.15,1.73,3396.2,7.46,59.0,36.0,42.0,0.0
2018-01-14 00:00:00,20164.86,1.89,3066.49,7.4,56.0,37.0,49.0,0.0
2018-01-14 01:00:00,19580.61,1.91,2783.06,7.48,55.0,35.0,47.0,0.0
2018-01-14 02:00:00,19312.6,3.22,2508.17,7.52,53.0,37.0,55.0,0.0
2018-01-14 03:00:00,19229.78,2.75,2554.08,7.66,51.0,37.0,59.0,0.0
2018-01-14 04:00:00,19423.9,6.55,2356.15,7.7,52.0,37.0,57.0,0.0
2018-01-14 05:00:00,19786.06,10.64,2465.195,7.85,50.0,38.0,63.0,0.0
2018-01-14 06:00:00,20215.99,8.74,2364.35,8.215,52.0,36.0,54.0,0.0
2018-01-14 07:00:00,20522.12,8.81,2596.96,8.33,50.0,37.0,61.0,5.0
2018-01-14 08:00:00,20676.56,317.52,2707.1,8.2,50.0,37.0,61.0,145.0
2018-01-14 09:00:00,20940.5,1877.18,3484.21,7.76,54.0,37.0,53.0,214.0
2018-01-14 10:00:00,21377.73,3041.22,4090.67,7.495,66.0,25.0,21.0,346.0
2018-01-14 11:00:00,22435.59,4631.585,4701.71,7.145,69.0,27.0,21.0,449.0
2018-01-14 12:00:00,23958.8,5236.942,5449.4,7.045,72.0,25.0,17.0,563.0
2018-01-14 13:00:00,24692.16,4836.36,5862.89,6.94,74.0,26.0,17.0,580.0
2018-01-14 14:00:00,24416.9,4773.78,5805.23,6.735,76.0,26.0,16.0,509.0
2018-01-14 15:00:00,23904.82,3438.7,5621.35,6.865,78.0,25.0,14.0,342.0
2018-01-14 16:00:00,24185.97,1609.05,5588.41,6.625,78.0,26.0,15.0,156.0
2018-01-14 17:00:00,23864.22,97.3,5059.2,6.928,76.0,27.0,16.0,20.0
2018-01-14 18:00:00,23557.21,6.44,4665.23,7.525,71.0,31.0,23.0,0.0
2018-01-14 19:00:00,22837.58,4.3,4325.9,7.193,71.0,28.0,20.0,0.0
2018-01-14 20:00:00,21499.14,1.65,3759.63,7.25,66.0,32.0,28.0,0.0
2018-01-14 21:00:00,21243.31,1.65,3695.07,7.16,64.0,33.0,31.0,0.0
2018-01-14 22:00:00,20551.26,1.39,3380.55,7.05,60.0,36.0,41.0,0.0
2018-01-14 23:00:00,20070.16,1.69,3142.29,7.12,60.0,34.0,38.0,0.0
2018-01-15 00:00:00,19214.66,1.67,2734.89,7.27,61.0,34.0,36.0,0.0
2018-01-15 01:00:00,19607.18,2.11,2381.73,7.25,56.0,36.0,47.0,0.0
2018-01-15 02:00:00,20040.14,2.57,2477.28,7.47,55.0,37.0,51.0,0.0
2018-01-15 03:00:00,19493.79,2.2,2405.14,7.62,56.0,36.0,47.0,0.0
2018-01-15 04:00:00,19811.23,6.79,2220.715,7.825,56.0,33.0,42.0,0.0
2018-01-15 05:00:00,20783.99,10.73,2354.17,8.28,53.0,34.0,48.0,0.0
2018-01-15 06:00:00,21545.445,8.28,2339.21,8.35,51.0,34.0,52.0,0.0
2018-01-15 07:00:00,21736.39,8.27,2387.27,8.42,51.0,35.0,54.0,3.0
2018-01-15 08:00:00,21090.19,346.34,2260.62,8.1,51.0,36.0,56.0,74.0
2018-01-15 09:00:00,20964.66,1207.84,2465.02,7.84,54.0,36.0,51.0,212.0
2018-01-15 10:00:00,21371.63,2978.55,2737.07,7.39,57.0,35.0,44.0,471.0
2018-01-15 11:00:00,23076.65,4151.36,3546.13,7.27,63.0,34.0,34.0,572.0
2018-01-15 12:00:00,23490.75,4636.67,4055.88,7.2,67.0,32.0,27.0,613.0
2018-01-15 13:00:00,24031.39,4629.4,4504.65,6.82,69.0,31.0,24.0,593.0
2018-01-15 14:00:00,24965.7,4456.95,5021.21,6.58,72.0,29.0,20.0,508.0
2018-01-15 15:00:00,25152.86,3378.95,5278.8,6.64,74.0,28.0,18.0,365.0
2018-01-15 16:00:00,24818.62,1816.87,5251.75,6.65,74.0,28.0,18.0,186.0
2018-01-15 17:00:00,24919.84,186.545,5847.93,6.7,73.0,28.0,19.0,22.0
2018-01-15 18:00:00,24734.61,5.587,4947.69,7.48,71.0,30.0,22.0,0.0
2018-01-15 19:00:00,23811.21,6.28,4301.13,7.21,66.0,36.0,33.0,0.0
2018-01-15 20:00:00,23605.98,2.28,4051.82,7.15,64.0,36.0,35.0,0.0
2018-01-15 21:00:00,23059.38,1.26,3769.575,7.44,63.0,37.0,38.0,0.0
2018-01-15 22:00:00,23250.85,1.26,3645.425,7.46,60.0,37.0,42.0,0.0
2018-01-15 23:00:00,24107.82,1.55,2925.695,7.31,59.0,38.0,46.0,0.0
2018-01-16 00:00:00,24468.165,1.8,2829.665,7.32,57.0,38.0,49.0,0.0
2018-01-16 01:00:00,24491.75,1.97,2600.22,7.33,56.0,38.0,51.0,0.0
2018-01-16 02:00:00,24206.03,6.88,2681.19,7.18,56.0,37.0,49.0,0.0
2018-01-16 03:00:00,24095.8,2.66,2557.91,7.29,55.0,37.0,51.0,0.0
2018-01-16 04:00:00,24101.61,1.54,2682.39,7.42,56.0,36.0,47.0,0.0
2018-01-16 05:00:00,24444.52,1.33,2685.42,7.48,55.0,36.0,49.0,0.0
2018-01-16 06:00:00,24984.8,2.01,3062.44,7.83,55.0,36.0,49.0,0.0
2018-01-16 07:00:00,24757.68,5.29,2824.86,7.94,55.0,36.0,49.0,5.0
2018-01-16 08:00:00,25246.77,338.94,2863.0,8.09,53.0,37.0,55.0,132.0
2018-01-16 09:00:00,26767.3,1913.07,3390.49,7.51,56.0,39.0,53.0,212.0
2018-01-16 10:00:00,26723.21,2998.19,4232.52,7.14,60.0,36.0,41.0,464.0
2018-01-16 11:00:00,27203.0,4285.95,5219.75,6.6,67.0,34.0,30.0,568.0
2018-01-16 12:00:00,27421.96,4531.0,5961.63,6.68,70.0,32.0,25.0,572.0
2018-01-16 13:00:00,27249.74,4804.01,6415.31,6.64,72.0,30.0,21.0,449.0
2018-01-16 14:00:00,27215.32,2713.0,6413.81,6.6,73.0,29.0,20.0,357.0
2018-01-16 15:00:00,27478.06,1687.2,6042.4,6.45,73.0,27.0,18.0,188.0
2018-01-16 16:00:00,28783.48,418.06,6037.27,6.54,73.0,27.0,18.0,52.0
2018-01-16 17:00:00,28146.46,60.662,5753.03,6.97,71.0,28.0,20.0,13.0
2018-01-16 18:00:00,27453.65,3.964,5271.49,7.27,69.0,27.0,21.0,0.0
2018-01-16 19:00:00,26546.85,3.232,4848.91,7.37,67.0,28.0,23.0,0.0
2018-01-16 20:00:00,25239.54,3.09,4386.34,7.42,66.0,26.0,22.0,0.0
2018-01-16 21:00:00,24702.0,1.41,4016.61,7.675,63.0,29.0,28.0,0.0
2018-01-16 22:00:00,23624.965,1.29,3603.59,7.81,62.0,25.0,24.0,0.0
2018-01-16 23:00:00,22410.03,1.69,3374.12,7.77,58.0,28.0,32.0,0.0
2018-01-17 00:00:00,21280.94,1.81,2875.03,7.865,58.0,27.0,31.0,0.0
2018-01-17 01:00:00,22035.2,4.78,2847.79,7.7,56.0,27.0,33.0,0.0
2018-01-17 02:00:00,21669.48,4.72,2731.73,7.86,55.0,27.0,34.0,0.0
2018-01-17 03:00:00,21491.42,2.03,2496.83,7.83,55.0,25.0,31.0,0.0
2018-01-17 04:00:00,21852.26,1.79,2614.2,8.12,55.0,25.0,31.0,0.0
2018-01-17 05:00:00,22919.41,1.78,2515.04,8.42,54.0,25.0,33.0,0.0
2018-01-17 06:00:00,24547.99,2.11,2730.86,8.58,54.0,24.0,31.0,0.0
2018-01-17 07:00:00,25472.46,6.57,2671.3,8.85,53.0,24.0,32.0,5.0
2018-01-17 08:00:00,25481.61,329.25,2740.02,8.96,52.0,25.0,35.0,143.0
2018-01-17 09:00:00,27138.54,1912.68,3579.48,8.65,55.0,24.0,30.0,327.0
2018-01-17 10:00:00,27452.12,3360.72,3960.84,8.32,59.0,23.0,25.0,483.0
2018-01-17 11:00:00,25979.15,4470.05,4462.08,7.875,62.0,22.0,21.0,587.0
2018-01-17 12:00:00,25043.53,5084.35,4815.77,7.44,66.0,24.0,20.0,632.0
2018-01-17 13:00:00,25340.27,5118.83,5346.57,7.2,68.0,26.0,21.0,608.0
2018-01-17 14:00:00,26253.34,4574.33,5767.22,7.27,69.0,24.0,18.0,519.0
2018-01-17 15:00:00,26255.67,3884.8,6029.07,7.1,70.0,23.0,17.0,377.0
2018-01-17 16:00:00,27111.36,2272.53,6071.455,7.09,70.0,23.0,17.0,182.0
2018-01-17 17:00:00,27544.47,253.93,5818.29,7.41,72.0,24.0,17.0,19.0
2018-01-17 18:00:00,27554.39,4.0,5400.49,7.485,68.0,26.0,21.0,0.0
2018-01-17 19:00:00,26678.18,1.58,4913.52,7.578,67.0,26.0,21.0,0.0
2018-01-17 20:00:00,25676.28,1.43,4492.84,7.65,65.0,27.0,24.0,0.0
2018-01-17 21:00:00,25141.21,1.54,3825.73,7.88,62.0,28.0,28.0,0.0
2018-01-17 22:00:00,26128.1,1.29,3218.53,7.79,58.0,32.0,37.0,0.0
2018-01-17 23:00:00,24674.21,1.63,3077.85,8.05,56.0,34.0,44.0,0.0
2018-01-18 00:00:00,23656.845,1.87,2758.07,7.85,54.0,31.0,41.0,0.0
2018-01-18 01:00:00,23177.34,1.98,2689.24,7.91,56.0,28.0,34.0,0.0
2018-01-18 02:00:00,23134.28,5.84,2582.36,7.88,53.0,28.0,38.0,0.0
2018-01-18 03:00:00,22326.65,2.75,2486.26,8.04,52.0,27.0,38.0,0.0
2018-01-18 04:00:00,22303.23,1.51,2477.32,8.38,51.0,27.0,39.0,0.0
2018-01-18 05:00:00,23403.085,1.54,2399.535,8.62,50.0,28.0,43.0,0.0
2018-01-18 06:00:00,25287.13,1.85,2509.85,8.68,49.0,28.0,44.0,0.0
2018-01-18 07:00:00,27191.705,6.71,2470.94,9.35,47.0,30.0,52.0,6.0
2018-01-18 08:00:00,26420.31,333.79,2762.55,9.78,48.0,32.0,54.0,150.0
2018-01-18 09:00:00,26229.46,1824.22,3021.26,9.0,51.0,30.0,44.0,338.0
2018-01-18 10:00:00,26287.6,3174.75,3844.05,8.3,56.0,29.0,36.0,457.0
2018-01-18 11:00:00,25257.14,4271.76,4664.29,7.58,63.0,28.0,27.0,600.0
2018-01-18 12:00:00,25146.08,4636.77,5332.67,7.0,67.0,29.0,24.0,646.0
2018-01-18 13:00:00,25327.95,4468.89,5851.62,6.72,70.0,27.0,20.0,620.0
2018-01-18 14:00:00,25325.14,4237.95,6463.355,6.72,72.0,27.0,19.0,530.0
2018-01-18 15:00:00,25505.04,3141.25,6512.32,6.51,73.0,25.0,17.0,385.0
2018-01-18 16:00:00,25469.63,1706.782,6195.96,6.49,74.0,27.0,18.0,170.0
2018-01-18 17:00:00,25548.685,242.42,5639.31,6.78,72.0,26.0,18.0,21.0
2018-01-18 18:00:00,25138.55,5.579,5031.95,7.02,70.0,28.0,21.0,0.0
2018-01-18 19:00:00,24564.26,3.98,4635.44,7.22,68.0,28.0,22.0,0.0
2018-01-18 20:00:00,24060.74,5.91,4275.665,7.265,64.0,30.0,28.0,0.0
2018-01-18 21:00:00,25285.775,1.54,4027.41,7.41,65.0,31.0,28.0,0.0
2018-01-18 22:00:00,26616.322,1.36,3155.23,7.48,60.0,32.0,35.0,0.0
2018-01-18 23:00:00,25705.45,1.59,2916.39,7.32,57.0,34.0,42.0,0.0
2018-01-19 00:00:00,25280.525,1.91,2666.92,7.55,58.0,32.0,37.0,0.0
2018-01-19 01:00:00,24847.31,1.9,2639.47,7.56,57.0,30.0,36.0,0.0
2018-01-19 02:00:00,25034.65,7.89,2438.06,7.51,57.0,29.0,34.0,0.0
2018-01-19 03:00:00,24463.89,1.91,2521.72,7.91,55.0,30.0,38.0,0.0
2018-01-19 04:00:00,24425.08,1.84,2528.35,8.01,53.0,31.0,43.0,0.0
2018-01-19 05:00:00,25596.518,1.94,2597.875,8.38,53.0,30.0,41.0,0.0
2018-01-19 06:00:00,24791.08,2.11,2616.82,8.51,52.0,29.0,41.0,0.0
2018-01-19 07:00:00,25088.455,4.9,2636.45,8.84,50.0,30.0,46.0,6.0
2018-01-19 08:00:00,25516.462,337.83,2679.95,8.69,50.0,30.0,46.0,147.0
2018-01-19 09:00:00,26225.58,1924.82,3272.46,8.07,56.0,30.0,37.0,332.0
2018-01-19 10:00:00,26424.61,3215.07,3955.71,8.0,61.0,29.0,30.0,486.0
2018-01-19 11:00:00,26832.77,4300.1,4529.05,7.88,65.0,29.0,26.0,589.0
2018-01-19 12:00:00,27910.53,4750.38,5258.99,7.21,68.0,27.0,21.0,629.0
2018-01-19 13:00:00,28117.67,4581.33,5789.98,7.09,71.0,28.0,20.0,605.0
2018-01-19 14:00:00,28167.22,4535.7,6124.91,7.18,72.0,28.0,20.0,516.0
2018-01-19 15:00:00,28320.52,3667.1,6322.01,7.445,75.0,27.0,17.0,373.0
2018-01-19 16:00:00,28019.78,1980.061,6355.72,7.19,76.0,26.0,16.0,195.0
2018-01-19 17:00:00,27504.23,211.66,6067.62,6.94,75.0,26.0,16.0,28.0
2018-01-19 18:00:00,26862.84,10.364,6216.68,7.32,73.0,27.0,18.0,0.0
2018-01-19 19:00:00,25890.73,11.287,5474.49,7.52,69.0,29.0,22.0,0.0
2018-01-19 20:00:00,24839.69,5.6,4794.988,7.6,65.0,31.0,28.0,0.0
2018-01-19 21:00:00,23683.85,1.63,4316.29,7.31,63.0,31.0,30.0,0.0
2018-01-19 22:00:00,22668.39,1.3,3788.05,7.35,60.0,34.0,38.0,0.0
2018-01-19 23:00:00,21792.755,1.57,3519.51,7.38,60.0,33.0,36.0,0.0
2018-01-20 00:00:00,21341.698,1.87,3045.5,7.46,59.0,30.0,33.0,0.0
2018-01-20 01:00:00,20389.4,1.75,2770.99,7.74,56.0,32.0,40.0,0.0
2018-01-20 02:00:00,20175.9,3.0,2573.61,7.79,55.0,29.0,37.0,0.0
2018-01-20 03:00:00,20146.86,2.6,2551.82,7.65,54.0,30.0,40.0,0.0
2018-01-20 04:00:00,20398.54,6.42,2675.32,7.71,56.0,29.0,36.0,0.0
2018-01-20 05:00:00,21633.06,9.73,2917.715,7.85,58.0,28.0,32.0,0.0
2018-01-20 06:00:00,22188.12,7.17,3105.52,7.78,58.0,28.0,32.0,0.0
2018-01-20 07:00:00,22343.73,6.8,3203.09,7.8,57.0,29.0,34.0,2.0
2018-01-20 08:00:00,22416.88,78.57,3307.36,7.58,57.0,33.0,40.0,23.0
2018-01-20 09:00:00,22953.32,174.61,3427.45,7.06,60.0,41.0,49.0,71.0
2018-01-20 10:00:00,23370.26,133.61,3557.73,7.05,59.0,41.0,51.0,37.0
2018-01-20 11:00:00,23652.68,159.53,3517.05,7.3,60.0,39.0,46.0,41.0
2018-01-20 12:00:00,23499.6,393.1,3282.13,7.85,58.0,37.0,46.0,100.0
2018-01-20 13:00:00,23552.33,657.91,3350.77,7.63,57.0,36.0,45.0,57.0
2018-01-20 14:00:00,23547.64,1419.57,3277.26,7.67,57.0,35.0,44.0,291.0
2018-01-20 15:00:00,23547.99,1670.3,3611.92,7.54,59.0,32.0,36.0,218.0
2018-01-20 16:00:00,23444.04,456.96,3497.38,7.97,60.0,31.0,33.0,67.0
2018-01-20 17:00:00,11786.21,181.5,1769.71,4.11,59.0,32.0,36.0,19.0
2018-01-20 18:00:00,17764.21,1.02,2401.16,5.945,58.0,32.0,37.0,0.0
2018-01-20 19:00:00,22752.81,1.5,2977.36,8.03,58.0,28.0,32.0,0.0
2018-01-20 20:00:00,22392.61,1.46,2621.04,8.555,53.0,34.0,48.0,0.0
2018-01-20 21:00:00,22186.31,1.5,2600.35,8.44,51.0,36.0,56.0,0.0
2018-01-20 22:00:00,21062.63,1.28,2302.91,8.43,51.0,34.0,52.0,0.0
2018-01-20 23:00:00,20416.6,1.31,2216.27,8.44,51.0,32.0,48.0,0.0
2018-01-21 00:00:00,20221.41,1.35,2026.54,8.54,50.0,32.0,50.0,0.0
2018-01-21 01:00:00,20076.93,1.25,2005.77,8.66,47.0,33.0,59.0,0.0
2018-01-21 02:00:00,19689.49,2.17,1946.4,8.81,45.0,32.0,60.0,0.0
2018-01-21 03:00:00,19617.81,2.05,1874.84,9.0,47.0,31.0,54.0,0.0
2018-01-21 04:00:00,19738.26,3.67,1876.13,9.365,45.0,31.0,58.0,0.0
2018-01-21 05:00:00,20055.16,9.85,1795.62,9.5,42.0,31.0,65.0,0.0
2018-01-21 06:00:00,20622.16,12.26,1882.475,9.755,42.0,30.0,62.0,0.0
2018-01-21 07:00:00,20953.28,12.83,1820.73,10.062,44.0,28.0,53.0,7.0
2018-01-21 08:00:00,20597.15,373.09,1874.7,9.8,43.0,29.0,58.0,161.0
2018-01-21 09:00:00,20714.6,2056.57,2036.33,9.525,46.0,26.0,46.0,355.0
2018-01-21 10:00:00,21058.57,3412.0,2279.25,9.31,48.0,26.0,42.0,517.0
2018-01-21 11:00:00,21319.18,4124.3,2583.86,8.94,51.0,24.0,35.0,626.0
2018-01-21 12:00:00,21897.87,4392.93,2600.73,8.92,53.0,21.0,29.0,671.0
2018-01-21 13:00:00,22637.45,4367.77,2982.23,8.96,54.0,20.0,26.0,647.0
2018-01-21 14:00:00,22457.31,3977.05,3033.1,8.8,55.0,20.0,25.0,557.0
2018-01-21 15:00:00,22587.24,3216.47,3114.43,8.74,56.0,18.0,23.0,410.0
2018-01-21 16:00:00,22253.66,1834.64,3095.27,8.78,58.0,17.0,20.0,223.0
2018-01-21 17:00:00,22252.36,242.745,2878.45,8.88,57.0,17.0,21.0,38.0
2018-01-21 18:00:00,22750.88,17.92,2777.37,8.995,56.0,16.0,21.0,0.0
2018-01-21 19:00:00,23388.99,2.765,2681.97,9.425,53.0,18.0,25.0,0.0
2018-01-21 20:00:00,22780.84,2.73,2577.98,9.54,51.0,19.0,28.0,0.0
2018-01-21 21:00:00,22242.25,1.25,2214.28,9.625,50.0,18.0,28.0,0.0
2018-01-21 22:00:00,22019.94,1.26,2173.02,9.793,50.0,17.0,27.0,0.0
2018-01-21 23:00:00,21501.42,1.24,2107.49,9.82,48.0,20.0,33.0,0.0
2018-01-22 00:00:00,21577.86,1.19,1988.89,10.015,45.0,20.0,37.0,0.0
2018-01-22 01:00:00,21659.38,1.11,1938.802,9.91,43.0,24.0,47.0,0.0
2018-01-22 02:00:00,21732.62,1.49,1779.262,9.97,42.0,26.0,53.0,0.0
2018-01-22 03:00:00,21647.73,2.42,1781.602,10.06,42.0,25.0,51.0,0.0
2018-01-22 04:00:00,22065.46,1.38,1778.07,10.153,41.0,25.0,53.0,0.0
2018-01-22 05:00:00,22756.96,1.12,1784.88,10.595,41.0,26.0,55.0,0.0
2018-01-22 06:00:00,24465.575,1.1,1815.695,10.582,42.0,27.0,55.0,0.0
2018-01-22 07:00:00,25255.075,6.22,1831.93,10.86,41.0,26.0,55.0,3.0
2018-01-22 08:00:00,26109.71,365.6,1974.71,10.975,42.0,27.0,55.0,93.0
2018-01-22 09:00:00,26493.11,1258.09,2088.6,10.558,45.0,25.0,46.0,235.0
2018-01-22 10:00:00,25689.918,2398.14,2415.98,9.75,50.0,23.0,35.0,366.0
2018-01-22 11:00:00,25456.537,3054.02,2541.71,9.19,50.0,25.0,38.0,477.0
2018-01-22 12:00:00,25590.69,3920.86,2905.57,8.81,52.0,23.0,32.0,568.0
2018-01-22 13:00:00,25722.94,4460.85,3091.2,8.41,54.0,22.0,29.0,628.0
2018-01-22 14:00:00,25608.26,4079.07,3500.29,8.46,57.0,21.0,25.0,516.0
2018-01-22 15:00:00,25561.38,3301.75,3612.52,8.3,58.0,20.0,23.0,408.0
2018-01-22 16:00:00,25204.77,2110.965,3779.98,8.5,60.0,18.0,20.0,218.0
2018-01-22 17:00:00,24585.595,254.72,3661.36,8.57,60.0,17.0,19.0,39.0
2018-01-22 18:00:00,24256.79,4.98,3269.0,9.0,59.0,16.0,19.0,0.0
2018-01-22 19:00:00,23670.25,1.26,3154.97,9.215,58.0,17.0,20.0,0.0
2018-01-22 20:00:00,23200.865,1.35,2856.99,9.42,56.0,18.0,23.0,0.0
2018-01-22 21:00:00,24340.11,1.41,2783.87,9.72,53.0,19.0,26.0,0.0
2018-01-22 22:00:00,26263.73,1.16,2506.92,9.605,53.0,20.0,27.0,0.0
2018-01-22 23:00:00,24135.77,1.16,2225.49,9.805,50.0,20.0,31.0,0.0
2018-01-23 00:00:00,23780.8,1.15,1963.01,9.65,48.0,22.0,36.0,0.0
2018-01-23 01:00:00,24114.35,1.24,1977.18,9.6,47.0,24.0,41.0,0.0
2018-01-23 02:00:00,24153.83,2.27,1992.32,9.49,44.0,24.0,45.0,0.0
2018-01-23 03:00:00,22976.44,1.63,1949.18,9.83,42.0,25.0,51.0,0.0
2018-01-23 04:00:00,23215.39,5.78,1959.6,9.96,43.0,23.0,45.0,0.0
2018-01-23 05:00:00,23389.51,11.85,1873.125,10.15,43.0,25.0,49.0,0.0
2018-01-23 06:00:00,24502.085,12.17,1973.56,10.615,41.0,25.0,53.0,0.0
2018-01-23 07:00:00,25948.48,13.34,1996.79,10.848,42.0,24.0,49.0,7.0
2018-01-23 08:00:00,25903.77,403.72,2147.05,10.79,45.0,18.0,34.0,166.0
2018-01-23 09:00:00,26150.755,2170.36,2466.25,9.95,53.0,14.0,21.0,361.0
2018-01-23 10:00:00,26214.6,3637.22,3027.04,9.48,56.0,16.0,21.0,524.0
2018-01-23 11:00:00,25233.03,4402.47,3523.71,8.85,60.0,12.0,15.0,633.0
2018-01-23 12:00:00,25443.45,4792.09,4020.46,8.64,62.0,13.0,15.0,679.0
2018-01-23 13:00:00,25528.38,4886.68,4517.36,8.22,65.0,11.0,12.0,653.0
2018-01-23 14:00:00,25542.96,4436.58,4976.19,8.01,67.0,11.0,11.0,560.0
2018-01-23 15:00:00,25419.14,3695.98,5550.52,8.07,67.0,12.0,12.0,412.0
2018-01-23 16:00:00,25159.24,1947.72,5368.15,7.78,69.0,12.0,11.0,225.0
2018-01-23 17:00:00,24583.838,287.26,5181.02,7.94,70.0,12.0,11.0,40.0
2018-01-23 18:00:00,24446.643,16.55,4544.05,8.4,67.0,13.0,12.0,0.0
2018-01-23 19:00:00,25956.24,10.42,4035.31,8.585,64.0,15.0,15.0,0.0
2018-01-23 20:00:00,25342.615,1.3,3761.38,8.78,59.0,18.0,20.0,0.0
2018-01-23 21:00:00,24934.0,1.24,3268.59,9.16,56.0,19.0,24.0,0.0
2018-01-23 22:00:00,26305.37,1.19,2883.592,9.18,55.0,19.0,24.0,0.0
2018-01-23 23:00:00,25486.78,1.34,2867.332,8.82,54.0,19.0,25.0,0.0
2018-01-24 00:00:00,25047.065,1.53,2594.185,9.0,53.0,17.0,24.0,0.0
2018-01-24 01:00:00,24810.35,1.83,2711.28,8.71,56.0,13.0,18.0,0.0
2018-01-24 02:00:00,24807.02,2.1,2549.44,8.86,52.0,15.0,23.0,0.0
2018-01-24 03:00:00,24511.18,3.1,2467.29,8.94,53.0,14.0,21.0,0.0
2018-01-24 04:00:00,24485.94,8.41,2378.34,9.27,52.0,15.0,23.0,0.0
2018-01-24 05:00:00,25305.665,11.56,2485.905,9.46,54.0,14.0,21.0,0.0
2018-01-24 06:00:00,24573.395,7.49,2600.12,9.69,52.0,15.0,23.0,0.0
2018-01-24 07:00:00,25207.29,9.52,2435.55,9.98,51.0,16.0,25.0,8.0
2018-01-24 08:00:00,25874.358,424.83,2497.62,10.05,50.0,16.0,26.0,170.0
2018-01-24 09:00:00,26683.834,2215.77,3082.31,9.27,57.0,14.0,18.0,368.0
2018-01-24 10:00:00,27111.84,3622.92,3894.06,9.08,61.0,14.0,16.0,533.0
2018-01-24 11:00:00,25837.86,4600.96,4888.72,9.23,66.0,12.0,12.0,643.0
2018-01-24 12:00:00,25240.31,4871.6,5316.56,8.1,68.0,9.0,10.0,689.0
2018-01-24 13:00:00,25537.93,5224.5,5831.79,8.15,70.0,9.0,9.0,664.0
2018-01-24 14:00:00,26324.54,4730.11,6169.47,8.14,72.0,7.0,8.0,571.0
2018-01-24 15:00:00,26266.98,3763.07,6431.25,8.18,73.0,6.0,7.0,421.0
2018-01-24 16:00:00,25887.63,2258.53,6533.57,7.34,74.0,6.0,7.0,232.0
2018-01-24 17:00:00,25334.23,366.03,6378.82,7.68,74.0,5.0,7.0,43.0
2018-01-24 18:00:00,24948.065,6.05,5540.4,8.11,71.0,8.0,9.0,0.0
2018-01-24 19:00:00,24279.15,2.64,4766.8,8.29,67.0,10.0,11.0,0.0
2018-01-24 20:00:00,23644.805,3.84,4284.27,8.64,64.0,7.0,11.0,0.0
2018-01-24 21:00:00,24808.895,1.23,3887.41,8.88,61.0,9.0,13.0,0.0
2018-01-24 22:00:00,26345.77,1.16,3490.87,8.75,58.0,11.0,16.0,0.0
2018-01-24 23:00:00,25254.535,1.31,3157.19,8.6,57.0,10.0,15.0,0.0
2018-01-25 00:00:00,24488.55,1.45,2940.35,8.57,51.0,18.0,27.0,0.0
2018-01-25 01:00:00,24432.13,1.64,2948.72,8.6,56.0,10.0,16.0,0.0
2018-01-25 02:00:00,24341.9,2.33,2906.87,8.47,53.0,14.0,21.0,0.0
2018-01-25 03:00:00,24057.75,1.85,2682.47,8.86,50.0,18.0,28.0,0.0
2018-01-25 04:00:00,24008.85,4.56,2484.57,9.06,49.0,18.0,29.0,0.0
2018-01-25 05:00:00,23394.155,9.09,2403.205,9.28,50.0,18.0,28.0,0.0
2018-01-25 06:00:00,23666.2,9.74,2486.2,9.46,51.0,15.0,24.0,0.0
2018-01-25 07:00:00,24743.155,13.63,2556.58,9.62,50.0,15.0,25.0,7.0
2018-01-25 08:00:00,25670.76,684.1,2798.38,9.55,51.0,14.0,23.0,114.0
2018-01-25 09:00:00,26623.85,1933.35,3258.46,9.1,55.0,15.0,21.0,356.0
2018-01-25 10:00:00,26726.08,3353.405,4006.81,8.51,60.0,12.0,15.0,462.0
2018-01-25 11:00:00,26179.89,4120.78,5076.27,7.92,65.0,16.0,15.0,626.0
2018-01-25 12:00:00,26171.77,4286.66,5535.9,7.62,69.0,14.0,12.0,612.0
2018-01-25 13:00:00,26337.65,4470.31,6160.36,7.21,72.0,16.0,12.0,646.0
